5755	10000
64	8	1.0
64	10	1.0
64	11	1.0
64	25	1.0
64	38	1.0
64	55	1.0
64	73	1.0
64	106	1.0
64	116	1.0
64	134	1.0
64	148	1.0
64	172	1.0
64	176	1.0
64	230	1.0
64	238	1.0
64	373	1.0
64	3583	1.0
64	4623	1.0
64	4915	1.0
64	8758	1.0
65	0	1.0
65	1	1.0
65	2	1.0
65	3	1.0
65	4	1.0
65	5	1.0
65	6	1.0
65	7	1.0
65	8	1.0
65	9	1.0
65	10	1.0
65	13	1.0
65	14	1.0
65	24	1.0
65	50	1.0
65	106	1.0
65	110	1.0
65	118	1.0
65	134	1.0
65	172	1.0
65	176	1.0
65	238	1.0
65	253	1.0
65	373	1.0
65	974	1.0
65	3583	1.0
65	4623	1.0
65	4915	1.0
65	5904	1.0
65	7963	1.0
65	8230	1.0
66	0	1.0
66	1	1.0
66	2	1.0
66	3	1.0
66	4	1.0
66	5	1.0
66	6	1.0
66	8	1.0
66	10	1.0
66	15	1.0
66	27	1.0
66	32	1.0
66	33	1.0
66	52	1.0
66	106	1.0
66	134	1.0
66	143	1.0
66	162	1.0
66	172	1.0
66	224	1.0
66	238	1.0
66	241	1.0
66	242	1.0
66	373	1.0
66	1400	1.0
66	1595	1.0
66	1622	1.0
66	1701	1.0
66	3583	1.0
66	4623	1.0
66	4915	1.0
67	0	1.0
67	1	1.0
67	2	1.0
67	3	1.0
67	4	1.0
67	6	1.0
67	7	1.0
67	8	1.0
67	9	1.0
67	11	1.0
67	12	1.0
67	14	1.0
67	27	1.0
67	53	1.0
67	57	1.0
67	81	1.0
67	83	1.0
67	96	1.0
67	129	1.0
67	167	1.0
67	176	1.0
67	253	1.0
67	273	1.0
67	324	1.0
67	974	1.0
67	1348	1.0
67	5293	1.0
67	6540	1.0
67	7283	1.0
68	0	1.0
68	1	1.0
68	2	1.0
68	3	1.0
68	4	1.0
68	6	1.0
68	8	1.0
68	10	1.0
68	12	1.0
68	15	1.0
68	32	1.0
68	33	1.0
68	41	1.0
68	53	1.0
68	83	1.0
68	104	1.0
68	129	1.0
68	143	1.0
68	162	1.0
68	167	1.0
68	224	1.0
68	241	1.0
68	242	1.0
68	1348	1.0
68	1400	1.0
68	1595	1.0
68	1622	1.0
68	1701	1.0
68	5293	1.0
68	6540	1.0
68	7283	1.0
69	0	1.0
69	1	1.0
69	2	1.0
69	3	1.0
69	4	1.0
69	5	1.0
69	6	1.0
69	7	1.0
69	11	1.0
69	14	1.0
69	23	1.0
69	41	1.0
69	49	1.0
69	67	1.0
69	89	1.0
69	101	1.0
69	108	1.0
69	119	1.0
69	164	1.0
69	176	1.0
69	177	1.0
69	196	1.0
69	253	1.0
69	433	1.0
69	974	1.0
69	2292	1.0
69	5154	1.0
69	7132	1.0
69	8369	1.0
69	9535	1.0
70	0	1.0
70	1	1.0
70	2	1.0
70	3	1.0
70	4	1.0
70	5	1.0
70	6	1.0
70	10	1.0
70	15	1.0
70	23	1.0
70	32	1.0
70	33	1.0
70	58	1.0
70	101	1.0
70	119	1.0
70	143	1.0
70	149	1.0
70	162	1.0
70	164	1.0
70	196	1.0
70	224	1.0
70	241	1.0
70	242	1.0
70	433	1.0
70	1400	1.0
70	1595	1.0
70	1622	1.0
70	1701	1.0
70	5154	1.0
70	7132	1.0
70	8369	1.0
71	0	1.0
71	1	1.0
71	2	1.0
71	4	1.0
71	7	1.0
71	8	1.0
71	9	1.0
71	11	1.0
71	12	1.0
71	14	1.0
71	21	1.0
71	28	1.0
71	58	1.0
71	65	1.0
71	66	1.0
71	74	1.0
71	86	1.0
71	95	1.0
71	137	1.0
71	162	1.0
71	176	1.0
71	215	1.0
71	253	1.0
71	359	1.0
71	403	1.0
71	974	1.0
71	3831	1.0
71	4138	1.0
71	9526	1.0
72	0	2.0
72	1	1.0
72	2	1.0
72	3	1.0
72	5	1.0
72	6	1.0
72	8	1.0
72	10	1.0
72	11	1.0
72	12	1.0
72	16	1.0
72	25	1.0
72	53	1.0
72	59	1.0
72	68	1.0
72	82	1.0
72	87	1.0
72	94	1.0
72	111	1.0
72	176	1.0
72	230	1.0
72	250	1.0
72	365	1.0
72	411	1.0
72	550	1.0
72	3393	1.0
72	4752	1.0
72	9202	1.0
73	1	1.0
73	2	1.0
73	3	1.0
73	4	1.0
73	5	1.0
73	6	1.0
73	7	1.0
73	8	1.0
73	9	1.0
73	12	1.0
73	13	1.0
73	14	1.0
73	21	1.0
73	24	1.0
73	53	1.0
73	58	1.0
73	65	1.0
73	66	1.0
73	87	1.0
73	94	1.0
73	137	1.0
73	176	1.0
73	250	1.0
73	253	1.0
73	365	1.0
73	403	1.0
73	550	1.0
73	974	1.0
73	3831	1.0
73	4138	1.0
73	4752	1.0
74	0	1.0
74	1	1.0
74	2	1.0
74	3	1.0
74	4	1.0
74	5	1.0
74	6	1.0
74	7	1.0
74	9	1.0
74	11	1.0
74	13	1.0
74	16	1.0
74	29	1.0
74	42	1.0
74	49	1.0
74	51	1.0
74	60	1.0
74	77	1.0
74	78	1.0
74	97	1.0
74	105	1.0
74	111	1.0
74	310	1.0
74	330	1.0
74	411	1.0
74	631	1.0
74	2429	1.0
74	3393	1.0
74	5004	1.0
75	0	2.0
75	1	1.0
75	2	1.0
75	4	1.0
75	7	1.0
75	9	1.0
75	10	1.0
75	11	1.0
75	28	1.0
75	37	1.0
75	42	1.0
75	48	1.0
75	50	1.0
75	64	1.0
75	71	1.0
75	79	1.0
75	97	1.0
75	100	1.0
75	102	1.0
75	122	1.0
75	164	1.0
75	196	1.0
75	333	1.0
75	1102	1.0
75	1987	1.0
75	2281	1.0
75	9179	1.0
76	0	2.0
76	1	1.0
76	2	1.0
76	10	1.0
76	11	1.0
76	25	1.0
76	28	1.0
76	37	1.0
76	51	1.0
76	55	1.0
76	56	1.0
76	70	1.0
76	79	1.0
76	80	1.0
76	84	1.0
76	86	1.0
76	93	1.0
76	103	1.0
76	147	1.0
76	162	1.0
76	215	1.0
76	1592	1.0
76	3369	1.0
76	5124	1.0
76	7179	1.0
76	7726	1.0
76	8315	1.0
77	0	1.0
77	1	1.0
77	2	1.0
77	4	1.0
77	7	1.0
77	9	1.0
77	10	1.0
77	13	1.0
77	24	1.0
77	28	1.0
77	37	1.0
77	48	1.0
77	51	1.0
77	64	1.0
77	71	1.0
77	79	1.0
77	84	1.0
77	86	1.0
77	93	1.0
77	122	1.0
77	162	1.0
77	215	1.0
77	333	1.0
77	1102	1.0
77	1592	1.0
77	1987	1.0
77	2281	1.0
77	3369	1.0
77	7179	1.0
77	7726	1.0
77	8315	1.0
78	0	1.0
78	1	1.0
78	2	1.0
78	11	1.0
78	13	1.0
78	18	1.0
78	19	1.0
78	25	1.0
78	28	1.0
78	29	1.0
78	42	1.0
78	50	1.0
78	56	1.0
78	59	1.0
78	69	1.0
78	88	1.0
78	90	1.0
78	91	1.0
78	97	1.0
78	103	1.0
78	147	1.0
78	176	1.0
78	230	1.0
78	2176	1.0
78	3204	1.0
78	5124	1.0
78	5662	1.0
78	7723	1.0
79	0	2.0
79	1	1.0
79	2	1.0
79	10	1.0
79	11	1.0
79	25	1.0
79	28	1.0
79	37	1.0
79	39	1.0
79	40	1.0
79	51	1.0
79	55	1.0
79	76	1.0
79	79	1.0
79	85	1.0
79	107	1.0
79	115	1.0
79	125	1.0
79	130	1.0
79	303	1.0
79	346	1.0
79	3313	1.0
79	5620	1.0
79	6210	1.0
79	6245	1.0
79	6638	1.0
79	8174	1.0
80	0	2.0
80	1	1.0
80	2	1.0
80	8	1.0
80	10	1.0
80	11	1.0
80	12	1.0
80	25	1.0
80	28	1.0
80	34	1.0
80	35	1.0
80	42	1.0
80	50	1.0
80	56	1.0
80	61	1.0
80	97	1.0
80	98	1.0
80	112	1.0
80	123	1.0
80	142	1.0
80	147	1.0
80	284	1.0
80	318	1.0
80	3515	1.0
80	5262	1.0
80	7242	1.0
80	7408	1.0
80	9278	1.0
81	0	2.0
81	1	1.0
81	2	1.0
81	3	1.0
81	5	1.0
81	6	1.0
81	10	1.0
81	11	1.0
81	18	1.0
81	19	1.0
81	25	1.0
81	37	1.0
81	53	1.0
81	55	1.0
81	63	1.0
81	79	1.0
81	92	1.0
81	128	1.0
81	131	1.0
81	159	1.0
81	293	1.0
81	380	1.0
81	394	1.0
81	445	1.0
81	1044	1.0
81	1423	1.0
82	0	1.0
82	1	1.0
82	2	1.0
82	3	1.0
82	5	1.0
82	6	1.0
82	10	1.0
82	13	1.0
82	18	1.0
82	19	1.0
82	24	1.0
82	25	1.0
82	34	1.0
82	35	1.0
82	53	1.0
82	56	1.0
82	63	1.0
82	98	1.0
82	123	1.0
82	128	1.0
82	142	1.0
82	147	1.0
82	284	1.0
82	293	1.0
82	318	1.0
82	394	1.0
82	1044	1.0
82	1423	1.0
82	3515	1.0
82	5262	1.0
82	7408	1.0
83	0	1.0
83	1	1.0
83	2	1.0
83	3	1.0
83	5	1.0
83	6	1.0
83	10	1.0
83	18	1.0
83	19	1.0
83	25	1.0
83	27	1.0
83	37	1.0
83	52	1.0
83	53	1.0
83	55	1.0
83	63	1.0
83	76	1.0
83	79	1.0
83	107	1.0
83	125	1.0
83	128	1.0
83	130	1.0
83	293	1.0
83	394	1.0
83	1044	1.0
83	1423	1.0
83	3313	1.0
83	6210	1.0
83	6245	1.0
83	6638	1.0
83	8174	1.0
84	1	1.0
84	2	1.0
84	3	1.0
84	5	1.0
84	6	1.0
84	13	1.0
84	18	1.0
84	19	1.0
84	25	1.0
84	29	1.0
84	41	1.0
84	53	1.0
84	56	1.0
84	59	1.0
84	63	1.0
84	69	1.0
84	88	1.0
84	103	1.0
84	104	1.0
84	128	1.0
84	147	1.0
84	176	1.0
84	230	1.0
84	293	1.0
84	394	1.0
84	1044	1.0
84	1423	1.0
84	2176	1.0
84	5124	1.0
84	5662	1.0
84	7723	1.0
85	0	1.0
85	1	1.0
85	2	1.0
85	3	1.0
85	4	1.0
85	5	1.0
85	6	1.0
85	7	1.0
85	9	1.0
85	10	1.0
85	18	1.0
85	19	1.0
85	37	1.0
85	48	1.0
85	53	1.0
85	63	1.0
85	64	1.0
85	71	1.0
85	79	1.0
85	117	1.0
85	122	1.0
85	128	1.0
85	173	1.0
85	293	1.0
85	333	1.0
85	394	1.0
85	1044	1.0
85	1102	1.0
85	1423	1.0
85	1987	1.0
85	2281	1.0
86	1	1.0
86	2	1.0
86	3	1.0
86	4	1.0
86	5	1.0
86	6	1.0
86	7	1.0
86	9	1.0
86	13	1.0
86	16	1.0
86	18	1.0
86	19	1.0
86	29	1.0
86	49	1.0
86	53	1.0
86	60	1.0
86	63	1.0
86	78	1.0
86	111	1.0
86	128	1.0
86	138	1.0
86	190	1.0
86	293	1.0
86	330	1.0
86	394	1.0
86	411	1.0
86	631	1.0
86	1044	1.0
86	1423	1.0
86	2429	1.0
86	3393	1.0
87	0	1.0
87	1	1.0
87	2	1.0
87	4	1.0
87	7	1.0
87	8	1.0
87	9	1.0
87	11	1.0
87	12	1.0
87	28	1.0
87	39	1.0
87	40	1.0
87	48	1.0
87	49	1.0
87	75	1.0
87	86	1.0
87	99	1.0
87	122	1.0
87	135	1.0
87	138	1.0
87	139	1.0
87	189	1.0
87	198	1.0
87	336	1.0
87	605	1.0
87	970	1.0
87	1102	1.0
87	2085	1.0
87	2224	1.0
87	2281	1.0
88	0	2.0
88	1	1.0
88	2	1.0
88	3	1.0
88	5	1.0
88	6	1.0
88	8	1.0
88	10	1.0
88	11	1.0
88	12	1.0
88	23	1.0
88	25	1.0
88	34	1.0
88	35	1.0
88	48	1.0
88	59	1.0
88	72	1.0
88	113	1.0
88	160	1.0
88	169	1.0
88	178	1.0
88	181	1.0
88	353	1.0
88	476	1.0
88	606	1.0
88	727	1.0
88	922	1.0
88	1796	1.0
88	1825	1.0
89	1	1.0
89	2	1.0
89	3	1.0
89	4	1.0
89	5	1.0
89	6	1.0
89	7	1.0
89	8	1.0
89	9	1.0
89	12	1.0
89	13	1.0
89	23	1.0
89	24	1.0
89	48	1.0
89	49	1.0
89	72	1.0
89	99	1.0
89	122	1.0
89	135	1.0
89	138	1.0
89	169	1.0
89	198	1.0
89	336	1.0
89	476	1.0
89	605	1.0
89	727	1.0
89	1102	1.0
89	1796	1.0
89	1825	1.0
89	2085	1.0
89	2281	1.0
90	1	1.0
90	2	1.0
90	3	1.0
90	4	1.0
90	5	1.0
90	6	1.0
90	7	1.0
90	8	1.0
90	9	1.0
90	12	1.0
90	13	1.0
90	16	1.0
90	23	1.0
90	29	1.0
90	49	1.0
90	60	1.0
90	72	1.0
90	78	1.0
90	111	1.0
90	169	1.0
90	188	1.0
90	271	1.0
90	330	1.0
90	411	1.0
90	476	1.0
90	631	1.0
90	727	1.0
90	1796	1.0
90	1825	1.0
90	2429	1.0
90	3393	1.0
91	1	1.0
91	2	1.0
91	3	1.0
91	4	1.0
91	5	1.0
91	6	1.0
91	7	1.0
91	8	1.0
91	9	1.0
91	12	1.0
91	14	1.0
91	21	1.0
91	23	1.0
91	58	1.0
91	65	1.0
91	66	1.0
91	72	1.0
91	137	1.0
91	169	1.0
91	176	1.0
91	201	1.0
91	253	1.0
91	270	1.0
91	403	1.0
91	476	1.0
91	727	1.0
91	974	1.0
91	1796	1.0
91	1825	1.0
91	3831	1.0
91	4138	1.0
92	0	1.0
92	1	1.0
92	2	1.0
92	3	1.0
92	4	1.0
92	5	1.0
92	6	1.0
92	8	1.0
92	10	1.0
92	12	1.0
92	15	1.0
92	23	1.0
92	32	1.0
92	33	1.0
92	72	1.0
92	143	1.0
92	162	1.0
92	169	1.0
92	224	1.0
92	241	1.0
92	242	1.0
92	255	1.0
92	297	1.0
92	476	1.0
92	727	1.0
92	1400	1.0
92	1595	1.0
92	1622	1.0
92	1701	1.0
92	1796	1.0
92	1825	1.0
93	0	1.0
93	1	1.0
93	3	1.0
93	4	1.0
93	5	1.0
93	7	1.0
93	9	1.0
93	11	1.0
93	14	1.0
93	21	1.0
93	22	1.0
93	30	1.0
93	31	1.0
93	153	1.0
93	176	1.0
93	185	1.0
93	253	1.0
93	255	1.0
93	603	1.0
93	854	1.0
93	974	1.0
93	8475	1.0
93	8588	1.0
93	9040	1.0
94	0	1.0
94	1	1.0
94	3	1.0
94	4	1.0
94	5	1.0
94	10	1.0
94	15	1.0
94	22	1.0
94	30	1.0
94	31	1.0
94	32	1.0
94	33	1.0
94	143	1.0
94	162	1.0
94	224	1.0
94	241	1.0
94	242	1.0
94	322	1.0
94	362	1.0
94	1400	1.0
94	1595	1.0
94	1622	1.0
94	1701	1.0
94	8588	1.0
95	2	1.0
95	22	1.0
95	51	2.0
95	62	1.0
95	154	1.0
95	155	1.0
95	6332	2.0
96	0	1.0
96	2	1.0
96	6	1.0
96	8	1.0
96	11	1.0
96	12	1.0
96	23	1.0
96	50	2.0
96	62	1.0
96	151	1.0
96	152	1.0
96	156	1.0
96	165	1.0
96	4920	1.0
96	5265	2.0
96	5971	1.0
97	0	2.0
97	1	1.0
97	2	1.0
97	3	1.0
97	4	1.0
97	5	1.0
97	6	1.0
97	8	1.0
97	10	1.0
97	11	1.0
97	12	1.0
97	21	1.0
97	23	1.0
97	32	1.0
97	33	1.0
97	55	2.0
97	118	1.0
97	145	1.0
97	157	1.0
97	300	1.0
97	664	2.0
97	680	1.0
97	840	1.0
98	0	2.0
98	1	1.0
98	2	1.0
98	3	1.0
98	4	1.0
98	5	1.0
98	6	1.0
98	7	1.0
98	8	1.0
98	9	1.0
98	10	1.0
98	11	1.0
98	12	1.0
98	14	1.0
98	16	1.0
98	21	1.0
98	110	1.0
98	116	1.0
98	120	1.0
98	134	1.0
98	326	1.0
98	328	1.0
98	349	1.0
98	428	1.0
98	435	1.0
98	5190	1.0
98	5484	1.0
98	7332	1.0
98	8812	1.0
99	0	1.0
99	1	1.0
99	2	1.0
99	3	1.0
99	4	1.0
99	5	1.0
99	6	1.0
99	8	1.0
99	10	1.0
99	12	1.0
99	13	1.0
99	21	1.0
99	24	1.0
99	32	1.0
99	33	1.0
99	55	2.0
99	118	1.0
99	120	1.0
99	134	1.0
99	326	1.0
99	328	1.0
99	664	2.0
99	680	1.0
99	840	1.0
99	5190	1.0
99	5484	1.0
99	7332	1.0
100	0	1.0
100	1	1.0
100	2	1.0
100	3	1.0
100	4	1.0
100	5	1.0
100	6	1.0
100	7	1.0
100	8	1.0
100	9	1.0
100	11	1.0
100	12	1.0
100	13	1.0
100	14	1.0
100	16	1.0
100	29	1.0
100	42	1.0
100	73	1.0
100	96	1.0
100	97	1.0
100	106	1.0
100	129	1.0
100	294	1.0
100	295	1.0
100	410	1.0
100	428	1.0
100	435	1.0
100	1275	1.0
100	3978	1.0
100	4281	1.0
101	0	2.0
101	1	1.0
101	2	1.0
101	3	1.0
101	4	1.0
101	5	1.0
101	6	1.0
101	7	1.0
101	8	1.0
101	9	1.0
101	10	1.0
101	11	1.0
101	12	1.0
101	37	1.0
101	42	1.0
101	79	1.0
101	81	1.0
101	83	1.0
101	108	1.0
101	119	1.0
101	121	1.0
101	239	1.0
101	241	1.0
101	242	1.0
101	396	1.0
101	709	1.0
101	1096	1.0
101	6008	1.0
101	7837	1.0
102	1	1.0
102	2	1.0
102	3	1.0
102	4	1.0
102	5	1.0
102	6	1.0
102	7	1.0
102	8	1.0
102	9	1.0
102	12	1.0
102	13	2.0
102	14	1.0
102	16	1.0
102	24	1.0
102	29	1.0
102	42	1.0
102	73	1.0
102	83	1.0
102	96	1.0
102	119	1.0
102	239	1.0
102	294	1.0
102	295	1.0
102	428	1.0
102	435	1.0
102	709	1.0
102	1096	1.0
102	3978	1.0
102	4281	1.0
102	6008	1.0
103	0	1.0
103	1	1.0
103	2	1.0
103	3	1.0
103	4	1.0
103	5	1.0
103	6	1.0
103	7	1.0
103	8	1.0
103	9	1.0
103	11	1.0
103	12	1.0
103	13	1.0
103	23	1.0
103	29	1.0
103	37	1.0
103	66	1.0
103	67	1.0
103	95	1.0
103	101	1.0
103	121	1.0
103	200	1.0
103	241	1.0
103	242	1.0
103	679	1.0
103	1254	1.0
103	3252	1.0
103	3867	1.0
103	4110	1.0
103	5093	1.0
103	7837	1.0
104	1	1.0
104	2	1.0
104	3	1.0
104	4	1.0
104	5	1.0
104	6	1.0
104	7	1.0
104	8	1.0
104	9	1.0
104	12	1.0
104	13	1.0
104	14	1.0
104	16	1.0
104	23	1.0
104	27	1.0
104	29	1.0
104	52	1.0
104	73	1.0
104	95	1.0
104	96	1.0
104	101	1.0
104	294	1.0
104	295	1.0
104	428	1.0
104	435	1.0
104	3252	1.0
104	3867	1.0
104	3978	1.0
104	4110	1.0
104	4281	1.0
104	5093	1.0
105	0	1.0
105	1	1.0
105	2	1.0
105	3	1.0
105	4	1.0
105	5	1.0
105	6	1.0
105	8	1.0
105	10	1.0
105	12	1.0
105	21	1.0
105	23	1.0
105	32	1.0
105	33	1.0
105	55	2.0
105	58	1.0
105	95	1.0
105	101	1.0
105	118	1.0
105	149	1.0
105	664	2.0
105	680	1.0
105	840	1.0
105	3252	1.0
105	3867	1.0
105	4110	1.0
105	5093	1.0
106	0	1.0
106	1	1.0
106	2	1.0
106	3	1.0
106	4	1.0
106	5	1.0
106	6	1.0
106	7	1.0
106	9	1.0
106	11	1.0
106	14	1.0
106	16	1.0
106	18	1.0
106	19	1.0
106	21	1.0
106	23	1.0
106	58	1.0
106	65	1.0
106	68	1.0
106	74	1.0
106	87	1.0
106	137	1.0
106	267	1.0
106	428	1.0
106	435	1.0
106	1639	1.0
106	2532	1.0
106	3160	1.0
106	6736	1.0
106	8810	1.0
107	0	2.0
107	1	1.0
107	2	1.0
107	4	1.0
107	7	1.0
107	8	1.0
107	9	1.0
107	10	1.0
107	11	1.0
107	12	1.0
107	16	1.0
107	21	1.0
107	28	1.0
107	39	1.0
107	40	1.0
107	51	1.0
107	60	1.0
107	82	1.0
107	94	1.0
107	105	1.0
107	111	1.0
107	254	1.0
107	1130	1.0
107	1948	1.0
107	2622	1.0
107	3801	1.0
107	5376	1.0
107	6336	1.0
107	8082	1.0
108	0	2.0
108	1	1.0
108	2	1.0
108	3	1.0
108	5	1.0
108	6	1.0
108	8	1.0
108	10	1.0
108	11	1.0
108	16	1.0
108	25	1.0
108	34	1.0
108	35	1.0
108	50	1.0
108	71	1.0
108	77	1.0
108	78	1.0
108	102	1.0
108	124	1.0
108	172	1.0
108	202	1.0
108	243	1.0
108	448	1.0
108	1391	1.0
108	4352	1.0
108	4371	1.0
108	4767	1.0
108	5119	1.0
108	5648	1.0
108	9972	1.0
109	0	1.0
109	1	1.0
109	2	1.0
109	3	1.0
109	4	1.0
109	5	1.0
109	6	1.0
109	7	1.0
109	8	1.0
109	9	1.0
109	10	1.0
109	13	1.0
109	16	1.0
109	21	1.0
109	24	1.0
109	60	1.0
109	77	1.0
109	82	1.0
109	102	1.0
109	111	1.0
109	172	1.0
109	202	1.0
109	254	1.0
109	448	1.0
109	1948	1.0
109	2622	1.0
109	4352	1.0
109	4767	1.0
109	5119	1.0
109	5376	1.0
109	8082	1.0
110	1	1.0
110	2	1.0
110	3	1.0
110	4	1.0
110	5	1.0
110	6	1.0
110	7	1.0
110	8	1.0
110	9	1.0
110	14	1.0
110	16	1.0
110	21	1.0
110	27	1.0
110	52	1.0
110	58	1.0
110	65	1.0
110	68	1.0
110	77	1.0
110	102	1.0
110	137	1.0
110	172	1.0
110	202	1.0
110	428	1.0
110	435	1.0
110	448	1.0
110	1639	1.0
110	2532	1.0
110	3160	1.0
110	4352	1.0
110	4767	1.0
110	5119	1.0
111	0	1.0
111	1	1.0
111	2	1.0
111	3	1.0
111	4	1.0
111	6	1.0
111	7	1.0
111	8	1.0
111	9	1.0
111	11	1.0
111	12	1.0
111	16	1.0
111	27	1.0
111	57	1.0
111	64	1.0
111	70	1.0
111	84	1.0
111	86	1.0
111	100	1.0
111	111	1.0
111	167	1.0
111	208	1.0
111	235	1.0
111	478	1.0
111	728	1.0
111	1773	1.0
111	1948	1.0
111	2622	1.0
111	5672	1.0
111	9402	1.0
112	1	1.0
112	2	1.0
112	3	1.0
112	4	1.0
112	6	1.0
112	7	1.0
112	8	1.0
112	9	1.0
112	12	1.0
112	14	1.0
112	16	1.0
112	21	1.0
112	41	1.0
112	58	1.0
112	65	1.0
112	68	1.0
112	84	1.0
112	86	1.0
112	100	1.0
112	104	1.0
112	137	1.0
112	167	1.0
112	235	1.0
112	428	1.0
112	435	1.0
112	728	1.0
112	1639	1.0
112	1773	1.0
112	2532	1.0
112	3160	1.0
112	5672	1.0
113	0	1.0
113	1	1.0
113	2	1.0
113	3	1.0
113	4	1.0
113	5	1.0
113	6	1.0
113	7	1.0
113	11	1.0
113	16	1.0
113	18	1.0
113	19	1.0
113	23	1.0
113	41	1.0
113	59	1.0
113	69	1.0
113	80	1.0
113	89	1.0
113	90	1.0
113	93	1.0
113	111	1.0
113	177	1.0
113	209	1.0
113	412	1.0
113	1548	1.0
113	1687	1.0
113	1948	1.0
113	2583	1.0
113	2622	1.0
113	5118	1.0
114	1	1.0
114	2	1.0
114	3	1.0
114	4	1.0
114	5	1.0
114	6	1.0
114	7	1.0
114	9	1.0
114	14	1.0
114	16	1.0
114	18	1.0
114	19	1.0
114	21	1.0
114	23	1.0
114	58	2.0
114	65	1.0
114	68	1.0
114	90	1.0
114	93	1.0
114	137	1.0
114	149	1.0
114	412	1.0
114	428	1.0
114	435	1.0
114	1639	1.0
114	1687	1.0
114	2532	1.0
114	2583	1.0
114	3160	1.0
114	5118	1.0
115	0	1.0
115	1	1.0
115	2	1.0
115	3	1.0
115	4	1.0
115	5	1.0
115	6	1.0
115	10	1.0
115	18	1.0
115	19	1.0
115	21	1.0
115	23	1.0
115	32	1.0
115	33	1.0
115	55	2.0
115	90	1.0
115	93	1.0
115	118	1.0
115	186	1.0
115	259	1.0
115	412	1.0
115	664	2.0
115	680	1.0
115	840	1.0
115	1687	1.0
115	2583	1.0
115	5118	1.0
116	0	1.0
116	1	1.0
116	2	1.0
116	4	1.0
116	7	1.0
116	8	1.0
116	9	1.0
116	11	1.0
116	12	1.0
116	14	1.0
116	16	1.0
116	21	1.0
116	28	1.0
116	39	1.0
116	40	1.0
116	76	1.0
116	85	1.0
116	86	1.0
116	88	1.0
116	91	1.0
116	186	1.0
116	189	1.0
116	269	1.0
116	428	1.0
116	431	1.0
116	435	1.0
116	621	1.0
116	719	1.0
116	1241	1.0
116	2056	1.0
116	3985	1.0
117	0	2.0
117	1	1.0
117	2	1.0
117	3	1.0
117	5	1.0
117	6	1.0
117	8	1.0
117	10	1.0
117	11	1.0
117	12	1.0
117	16	1.0
117	25	1.0
117	34	1.0
117	35	1.0
117	45	1.0
117	59	1.0
117	61	1.0
117	98	1.0
117	107	1.0
117	115	1.0
117	130	1.0
117	178	1.0
117	191	1.0
117	251	1.0
117	365	1.0
117	573	1.0
117	609	1.0
117	3883	1.0
117	4647	1.0
117	6572	1.0
118	1	1.0
118	2	1.0
118	3	1.0
118	4	1.0
118	5	1.0
118	6	1.0
118	7	1.0
118	8	1.0
118	9	1.0
118	12	1.0
118	13	1.0
118	14	1.0
118	16	1.0
118	21	1.0
118	24	1.0
118	45	1.0
118	61	1.0
118	76	1.0
118	88	1.0
118	115	1.0
118	186	1.0
118	191	1.0
118	251	1.0
118	269	1.0
118	365	1.0
118	428	1.0
118	435	1.0
118	1241	1.0
118	2056	1.0
118	3883	1.0
118	3985	1.0
119	0	1.0
119	1	1.0
119	2	1.0
119	3	1.0
119	4	1.0
119	5	1.0
119	6	1.0
119	7	1.0
119	9	1.0
119	11	1.0
119	13	1.0
119	16	1.0
119	26	1.0
119	29	1.0
119	36	1.0
119	51	1.0
119	63	1.0
119	92	1.0
119	112	1.0
119	123	1.0
119	130	1.0
119	144	1.0
119	175	1.0
119	310	1.0
119	325	1.0
119	3519	1.0
119	4504	1.0
119	4647	1.0
119	4807	1.0
119	4863	1.0
119	6572	1.0
120	1	1.0
120	2	1.0
120	3	1.0
120	4	1.0
120	5	1.0
120	6	1.0
120	7	1.0
120	9	1.0
120	14	1.0
120	16	1.0
120	21	1.0
120	26	1.0
120	27	1.0
120	51	1.0
120	52	1.0
120	63	1.0
120	76	1.0
120	88	1.0
120	112	1.0
120	144	1.0
120	186	1.0
120	269	1.0
120	310	1.0
120	428	1.0
120	435	1.0
120	1241	1.0
120	2056	1.0
120	3519	1.0
120	3985	1.0
120	4807	1.0
120	4863	1.0
121	0	1.0
121	1	1.0
121	2	1.0
121	3	1.0
121	4	1.0
121	5	1.0
121	6	1.0
121	10	1.0
121	21	1.0
121	26	1.0
121	32	1.0
121	33	1.0
121	51	1.0
121	55	2.0
121	63	1.0
121	112	1.0
121	118	1.0
121	144	1.0
121	245	1.0
121	310	1.0
121	340	1.0
121	664	2.0
121	680	1.0
121	840	1.0
121	3519	1.0
121	4807	1.0
121	4863	1.0
122	0	1.0
122	1	1.0
122	2	1.0
122	4	1.0
122	7	1.0
122	8	1.0
122	9	1.0
122	11	1.0
122	12	1.0
122	14	1.0
122	16	1.0
122	20	1.0
122	28	1.0
122	42	1.0
122	50	1.0
122	75	1.0
122	97	1.0
122	99	1.0
122	128	1.0
122	131	1.0
122	133	1.0
122	245	1.0
122	333	1.0
122	375	1.0
122	410	1.0
122	428	1.0
122	435	1.0
122	3794	1.0
122	6716	1.0
122	9372	1.0
123	0	2.0
123	1	1.0
123	2	1.0
123	3	1.0
123	5	1.0
123	6	1.0
123	8	1.0
123	10	1.0
123	11	1.0
123	12	1.0
123	17	1.0
123	25	1.0
123	37	1.0
123	45	1.0
123	55	1.0
123	72	1.0
123	79	1.0
123	113	1.0
123	135	1.0
123	139	1.0
123	140	1.0
123	141	1.0
123	171	1.0
123	233	1.0
123	396	1.0
